Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,quarter,day_of_week,sales_lag_1,sales_lag_4,sales_lag_52,rolling_mean_4,rolling_mean_12
31,2012-09-21,1373064.87,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,4,443891.64,1557485.75,1242909.53,860343.9824999998,966660.2775000002
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,2012,9,38,3,4,1373064.87,1135340.19,1814806.63,866288.8349999998,936619.8691666668
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,2012,9,38,3,4,1159119.6,489079.23,628494.63,807196.4224999999,889214.9475000001
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,9,38,3,4,252709.58,443891.64,2047949.98,931985.4574999998,909282.4066666667
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,3,4,943047.78,1373064.87,1370653.41,781794.9749999997,847188.5791666666
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,3,4,772302.94,1159119.6,960476.1,565466.1874999998,837139.6091666667
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,3,4,293804.45,252709.58,1071040.22,632619.0374999997,825187.5908333333
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,4,521320.98,943047.78,526525.16,499257.3374999998,779230.6658333334
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,3,4,409600.98,772302.94,527509.76,695099.7299999997,779079.5625
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,38,3,4,1555672.51,293804.45,1554794.22,846590.7174999998,759448.5800000001
41,2012-09-21,1276609.36,0,59.81,3.765,198.358523,6.432,2012,9,38,3,4,899768.4,521320.98,918049.28,1035412.8124999998,825076.0908333333
42,2012-09-21,527165.7,0,81.93,4.125,131.0103333,7.17,2012,9,38,3,4,1276609.36,409600.98,1919917.03,1064803.9924999997,832015.5958333333
43,2012-09-21,601990.02,0,75.87,3.721,214.1192333,9.285,2012,9,38,3,4,527165.7,1555672.51,1267675.05,826383.3699999999,767759.3583333334
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,38,3,4,601990.02,899768.4,1640168.99,916730.8874999997,776262.5975
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,3,4,1261158.47,1276609.36,523427.35,1054932.4649999999,907654.7716666666
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,2012,9,38,3,4,1829415.67,527165.7,883569.38,1299672.5549999997,954577.9616666666
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38,3,4,1506126.06,601990.02,541120.2,1483831.9374999998,1001771.6791666667
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,2012,9,38,3,4,1338627.55,1261158.47,1375166.86,1698401.9525,1153907.8525
5,2012-09-21,307306.76,0,71.09,3.721,223.3737593,5.603,2012,9,38,3,4,2119438.53,1829415.67,299800.67,1317874.7249999996,1136073.3341666667
6,2012-09-21,1425603.65,0,70.81,3.721,224.4017192,5.668,2012,9,38,3,4,307306.76,1506126.06,2117854.6,1297744.1224999998,1220740.2233333334
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,38,3,4,1425603.65,1338627.55,885892.37,1095797.7974999999,1135337.7016666667
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,38,3,4,530842.25,2119438.53,407589.16,780387.2774999997,1131840.0391666666
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,3,4,857796.45,307306.76,1279041.64,836999.8074999996,1069935.6658333333
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,2012,9,38,3,4,533756.88,1425603.65,986131.94,898563.2874999999,1165326.655
11,2012-09-21,1326132.98,0,73.64,3.721,226.3151496,6.334,2012,9,38,3,4,1671857.57,530842.25,347726.67,1097385.9699999997,1225671.9016666666
12,2012-09-21,922735.37,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,4,1326132.98,857796.45,625196.94,1113620.6999999997,1197469.9766666668
13,2012-09-21,1938379.66,0,67.96,3.821,131.0103333,5.765,2012,9,38,3,4,922735.37,533756.88,586737.66,1464776.3949999998,1206550.3091666668
14,2012-09-21,1565352.46,0,65.32,4.038,191.8567038,8.684,2012,9,38,3,4,1938379.66,1671857.57,1306644.25,1438150.1174999997,1211485.8425
15,2012-09-21,533161.64,0,60.34,4.203,138.6534,8.193,2012,9,38,3,4,1565352.46,1326132.98,901709.82,1239907.2824999997,1144363.6833333333
16,2012-09-21,509942.56,0,56.48,3.765,198.358523,6.061,2012,9,38,3,4,533161.64,922735.37,1447614.08,1136709.0799999998,1010239.0191666667
17,2012-09-21,938303.28,0,58.43,3.821,131.0103333,5.936,2012,9,38,3,4,509942.56,1938379.66,430944.39,886689.9849999999,1062822.0625
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,38,3,4,938303.28,1565352.46,514651.74,738198.5324999999,1024970.6458333334
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,38,3,4,971386.65,533161.64,657241.63,939551.1949999998,1092281.4825
20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,2012,9,38,3,4,1338572.29,509942.56,301893.63,1319212.3649999998,1189847.3816666666
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,4,2028587.24,938303.28,955211.7,1251424.41,1200963.5966666667
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,3,4,667151.46,971386.65,277417.53,1238980.88,1138443.1766666665
45,2012-09-21,723086.2,0,65.32,4.038,191.8567038,8.684,2012,9,38,3,4,921612.53,1338572.29,1156377.47,1085109.3575,1088189.2783333333
44,2012-09-21,336017.6,0,67.96,3.821,131.0103333,5.407,2012,9,38,3,4,723086.2,2028587.24,1327705.44,661966.9474999998,1039296.1308333334
1,2012-09-28,1437059.26,0,76.08,3.666,222.9816579,6.908,2012,9,39,3,4,336017.6,667151.46,437773.31,854443.8975,997519.4308333333
13,2012-09-28,1927664.11,0,64.8,3.821,131.043,5.765,2012,9,39,3,4,1437059.26,921612.53,475127.18,1105956.7925,1027712.0683333334
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,39,3,4,1927664.11,723086.2,1124660.77,1086959.655,1037206.7358333333
20,2012-09-28,2008350.58,0,58.65,3.997,215.7367162,7.28,2012,9,39,3,4,647097.65,336017.6,1519604.5,1505042.9,1162074.0708333333
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,2012,9,39,3,4,2008350.58,1437059.26,821568.64,1396492.135,1167453.4808333332
17,2012-09-28,972716.24,0,57.77,3.821,131.043,5.936,2012,9,39,3,4,1002856.2,1927664.11,702238.27,1157755.1675,1167564.28
16,2012-09-28,469607.73,0,51.4,3.789,198.5903276,6.061,2012,9,39,3,4,972716.24,647097.65,1517428.87,1113382.6875,1095150.5666666667
15,2012-09-28,553901.97,0,57.13,4.158,138.7395,8.193,2012,9,39,3,4,469607.73,2008350.58,414392.09,749770.5349999999,972260.1275000001
14,2012-09-28,1522512.2,0,64.88,3.997,192.0135577,8.684,2012,9,39,3,4,553901.97,1002856.2,664745.2,879684.5349999999,1043540.1891666666
12,2012-09-28,880415.67,0,81.22,3.966,131.043,10.926,2012,9,39,3,4,1522512.2,972716.24,961084.08,856609.3924999998,1040107.1175
11,2012-09-28,1227430.73,0,77.67,3.666,226.5180926,6.334,2012,9,39,3,4,880415.67,469607.73,1557485.75,1046065.1425,1082135.8283333334
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,2012,9,39,3,4,1227430.73,553901.97,1135340.19,1331305.2525,1195372.8958333333
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,9,39,3,4,1694862.41,1522512.2,489079.23,1079767.4674999998,1118648.0458333332
8,2012-09-28,884724.41,0,71.1,3.666,226.5675714,5.401,2012,9,39,3,4,516361.06,880415.67,443891.64,1080844.6524999999,1031736.4041666667
7,2012-09-28,525545.76,0,50.64,3.789,198.5903276,7.872,2012,9,39,3,4,884724.41,1227430.73,1373064.87,905373.4099999999,1021607.08
6,2012-09-28,1369131.46,0,77.82,3.666,224.6029706,5.668,2012,9,39,3,4,525545.76,1694862.41,1159119.6,823940.6724999999,968338.82
5,2012-09-28,310141.68,0,78.33,3.666,223.5741019,5.603,2012,9,39,3,4,1369131.46,516361.06,252709.58,772385.8274999999,910612.61
4,2012-09-28,2027620.23,0,71.74,3.666,131.043,4.077,2012,9,39,3,4,310141.68,884724.41,943047.78,1058109.7824999997,998521.2758333334
3,2012-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,2012,9,39,3,4,2027620.23,525545.76,772302.94,1024176.5974999999,991871.7166666667
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,39,3,4,389813.02,1369131.46,293804.45,1118511.3724999998,1091252.4324999999
45,2012-09-28,713173.95,0,64.88,3.997,192.0135577,8.684,2012,9,39,3,4,1746470.56,310141.68,521320.98,1219269.44,1023807.5783333333
22,2012-09-28,976479.51,0,62.17,4.018,142.76575,7.753,2012,9,39,3,4,713173.95,2027620.23,409600.98,956484.26,1031812.8983333333
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,2012,9,39,3,4,976479.51,389813.02,1555672.51,1188789.7699999998,1039446.5924999999
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,2012,9,39,3,4,1319035.06,1746470.56,899768.4,1086746.885,1009732.9766666666
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39,3,4,1338299.02,713173.95,1276609.36,1079278.6075,1023644.625
44,2012-09-28,355307.94,0,64.8,3.821,131.043,5.407,2012,9,39,3,4,683300.84,976479.51,527165.7,923985.715,979526.5858333334
43,2012-09-28,577792.32,0,77.55,3.666,214.30525,9.285,2012,9,39,3,4,355307.94,1319035.06,601990.02,738675.0299999999,983880.4658333333
42,2012-09-28,505978.46,0,82.52,3.966,131.043,7.17,2012,9,39,3,4,577792.32,1338299.02,1261158.47,530594.8899999999,911951.0491666667
41,2012-09-28,1307928.01,0,56.08,3.789,198.5903276,6.432,2012,9,39,3,4,505978.46,683300.84,1829415.67,686751.6824999999,995099.91
40,2012-09-28,919595.44,0,50.98,4.018,138.7395,4.156,2012,9,39,3,4,1307928.01,355307.94,1506126.06,827823.5574999999,902764.5108333332
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,9,39,3,4,919595.44,577792.32,1338627.55,1057277.2449999999,994914.015
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39,3,4,1495607.07,505978.46,2119438.53,1245602.2199999997,954314.665
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,2012,9,39,3,4,1259278.36,1307928.01,307306.76,1050608.5025,938879.5975
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,3,4,527953.14,919595.44,1425603.65,888379.1375,880062.8033333333
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,9,39,3,4,270677.98,1495607.07,530842.25,718002.335,837984.87
38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,3,4,814099.86,1259278.36,857796.45,502799.7649999999,759665.625
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,2012,9,39,3,4,398468.08,527953.14,533756.88,431514.85749999987,722958.3475
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,2012,9,39,3,4,242813.51,270677.98,1671857.57,596002.69,770735.1283333334
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,2012,9,39,3,4,928629.31,814099.86,1326132.98,777649.6324999998,850976.4041666667
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,2012,9,39,3,4,1540687.63,398468.08,922735.37,960409.7649999999,902937.25
29,2012-09-28,489674.23,0,62.17,4.018,138.7395,9.419,2012,9,39,3,4,1129508.61,242813.51,1938379.66,1022124.945,834749.4349999999
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,3,4,489674.23,928629.31,1565352.46,1031149.21,838510.3458333333
31,2012-09-28,1279080.58,0,80.38,3.666,222.6164329,6.565,2012,9,39,3,4,964726.37,1540687.63,533161.64,965747.4475,820466.4716666667
32,2012-09-28,1157111.15,0,60.62,3.789,198.5903276,7.872,2012,9,39,3,4,1279080.58,1129508.61,509942.56,972648.0824999999,811952.5375
30,2012-09-28,425410.04,0,80.38,3.666,222.6164329,6.565,2012,9,39,3,4,1157111.15,489674.23,938303.28,956582.0349999999,803407.2791666667
11,2012-10-05,1422794.26,0,73.37,3.617,226.7210356,6.034,2012,10,40,4,4,425410.04,964726.37,971386.65,1071099.0074999998,899416.9691666667
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,2012,10,40,4,4,1422794.26,1279080.58,1338572.29,1103332.8875,948909.9891666666
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,2012,10,40,4,4,1408016.1,1157111.15,2028587.24,1087106.2974999999,1006721.3816666667
17,2012-10-05,952609.17,0,52.81,3.815,131.0756667,5.527,2012,10,40,4,4,1092204.79,425410.04,667151.46,1218906.0799999998,1065871.02
16,2012-10-05,471281.68,0,50.46,3.779,198.8221322,5.847,2012,10,40,4,4,952609.17,1422794.26,921612.53,981027.9349999999,1027758.7174999999
15,2012-10-05,573498.64,0,59.57,4.151,138.8256,7.992,2012,10,40,4,4,471281.68,1408016.1,723086.2,772398.57,947159.6350000001
14,2012-10-05,1687592.16,0,64.89,3.985,192.1704115,8.667,2012,10,40,4,4,573498.64,1092204.79,336017.6,921245.4124999999,993666.5975000001
13,2012-10-05,2041918.74,0,61.79,3.815,131.0756667,5.621,2012,10,40,4,4,1687592.16,952609.17,1437059.26,1193572.805,1123020.3066666666
12,2012-10-05,979825.92,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,4,2041918.74,471281.68,1927664.11,1320708.865,1124278.6025
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,2012,10,40,4,4,979825.92,573498.64,647097.65,1617077.0499999998,1164269.5025
45,2012-10-05,733455.07,0,64.89,3.985,192.1704115,8.667,2012,10,40,4,4,1758971.38,1687592.16,2008350.58,1378542.7774999999,1128964.8291666666
8,2012-10-05,976436.02,0,61.41,3.617,226.7705581,5.124,2012,10,40,4,4,733455.07,2041918.74,1002856.2,1112172.0975,1174883.6608333334
7,2012-10-05,505830.56,0,48.43,3.779,198.8221322,7.557,2012,10,40,4,4,976436.02,979825.92,972716.24,993673.2574999998,1098470.0191666668
6,2012-10-05,1518177.71,0,70.84,3.617,224.804222,5.329,2012,10,40,4,4,505830.56,1758971.38,469607.73,933474.8399999999,1107650.1533333333
5,2012-10-05,343048.29,0,71.17,3.617,223.7744444,5.422,2012,10,40,4,4,1518177.71,733455.07,553901.97,835873.1449999999,1045220.445
4,2012-10-05,2209835.43,0,63.07,3.62,131.0756667,3.879,2012,10,40,4,4,343048.29,976436.02,1522512.2,1144222.9975,1149989.3
3,2012-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,2012,10,40,4,4,2209835.43,505830.56,880415.67,1128654.77,1147678.9641666666
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,10,40,4,4,443557.65,1518177.71,1227430.73,1248690.6025,1266414.1641666666
1,2012-10-05,1670785.97,0,68.55,3.617,223.1814772,6.573,2012,10,40,4,4,1998321.04,343048.29,1694862.41,1580625.0225,1265013.6483333332
20,2012-10-05,2246411.89,0,60.77,3.985,215.9258865,7.293,2012,10,40,4,4,1670785.97,2209835.43,516361.06,1589769.1374999997,1282054.7441666666
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,2012,10,40,4,4,2246411.89,443557.65,884724.41,1630568.5499999998,1250965.5258333331
21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,2012,10,40,4,4,606755.3,1998321.04,525545.76,1293930.5175,1158698.6533333333
43,2012-10-05,642614.89,0,74.09,3.617,214.4912667,8.839,2012,10,40,4,4,651768.91,1670785.97,1369131.46,1036887.7474999998,1151128.6383333334
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,2012,10,40,4,4,642614.89,2246411.89,310141.68,841438.9224999999,1191810.3525
42,2012-10-05,593162.53,0,80.88,4.132,131.0756667,6.943,2012,10,40,4,4,1464616.59,606755.3,2027620.23,838040.73,1199088.0166666666
41,2012-10-05,1400160.95,0,50.14,3.779,198.8221322,6.195,2012,10,40,4,4,593162.53,651768.91,389813.02,1025138.74,1189253.2866666669
40,2012-10-05,1069112.0,0,57.21,4.027,138.8256,4.145,2012,10,40,4,4,1400160.95,642614.89,1746470.56,1131763.0174999998,1249758.5958333334
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,40,4,4,1069112.0,1464616.59,713173.95,1159211.0374999999,1196806.3658333335
38,2012-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,4,1574408.67,593162.53,976479.51,1125540.1574999997,1198049.8125
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,2012,10,40,4,4,458479.01,1400160.95,1319035.06,912030.5124999998,1077033.2566666666
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,2012,10,40,4,4,546122.37,1069112.0,1338299.02,714036.9774999999,960895.9141666666
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,10,40,4,4,277137.86,1574408.67,683300.84,536950.9099999999,845866.9566666665
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,2012,10,40,4,4,866064.4,458479.01,355307.94,664555.3274999999,876045.4049999999
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,2012,10,40,4,4,968896.68,546122.37,577792.32,594385.9599999998,843851.7374999999
32,2012-10-05,1202775.24,0,55.34,3.779,198.8221322,7.557,2012,10,40,4,4,265444.9,277137.86,505978.46,825795.3049999999,890531.7666666666
31,2012-10-05,1363365.05,0,70.28,3.617,222.8159296,6.17,2012,10,40,4,4,1202775.24,866064.4,1307928.01,950120.4675,882094.1383333333
30,2012-10-05,446751.45,0,70.28,3.617,222.8159296,6.17,2012,10,40,4,4,1363365.05,968896.68,919595.44,819584.1599999999,869893.215
29,2012-10-05,520632.8,0,62.09,4.027,138.8256,9.151,2012,10,40,4,4,446751.45,265444.9,1495607.07,883381.135,796599.2025
28,2012-10-05,1462941.03,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,4,520632.8,1202775.24,1259278.36,948422.5824999999,829418.2883333332
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,2012,10,40,4,4,1462941.03,1363365.05,527953.14,1005535.5399999998,830868.9725
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,4,4,1591816.88,446751.45,270677.98,1167723.7425,883954.41
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40,4,4,1095504.26,520632.8,814099.86,1212449.7249999999,896738.94
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,2012,10,40,4,4,699536.73,1462941.03,398468.08,1200894.6024999998,991704.1633333334
22,2012-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,10,40,4,4,1416720.54,1591816.88,242813.51,1055412.2225,1003689.41
44,2012-10-05,337390.44,0,61.79,3.815,131.0756667,5.217,2012,10,40,4,4,1009887.36,1095504.26,928629.31,865883.7675,951063.89
1,2012-10-12,1573072.81,0,62.99,3.601,223.3812965,6.573,2012,10,41,4,4,337390.44,699536.73,1540687.63,1084267.7875,1060032.8825
13,2012-10-12,1999079.44,0,55.1,3.797,131.1083333,5.621,2012,10,41,4,4,1573072.81,1416720.54,1129508.61,1229857.5125,1126391.5658333332
22,2012-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,10,41,4,4,1999079.44,1009887.36,489674.23,1228395.6324999998,1096447.7983333333
21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,2012,10,41,4,4,1004039.84,337390.44,964726.37,1307308.8825,1113638.7975
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,2012,10,41,4,4,653043.44,1573072.81,1279080.58,1252243.0549999997,1182986.8558333332
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,2012,10,41,4,4,1352809.5,1999079.44,1157111.15,1020992.9449999998,1150581.6866666665
17,2012-10-12,919878.34,0,44.82,3.797,131.1083333,5.527,2012,10,41,4,4,1074079.0,1004039.84,425410.04,999952.5699999998,1094586.8083333333
16,2012-10-12,491817.19,0,43.26,3.76,199.0539368,5.847,2012,10,41,4,4,919878.34,653043.44,1422794.26,959646.0074999998,1044279.5525000001
15,2012-10-12,551799.63,0,49.12,4.186,138.9117,7.992,2012,10,41,4,4,491817.19,1352809.5,1408016.1,759393.5399999998,1031968.1275
14,2012-10-12,1639585.61,0,54.47,4.0,192.3272654,8.667,2012,10,41,4,4,551799.63,1074079.0,1092204.79,900770.1924999999,1050540.2166666666
12,2012-10-12,934917.47,0,71.74,4.468,131.1083333,10.199,2012,10,41,4,4,1639585.61,919878.34,952609.17,904529.9749999999,1044292.7258333332
11,2012-10-12,1311965.09,0,69.94,3.601,226.9239785,6.034,2012,10,41,4,4,934917.47,491817.19,471281.68,1109566.95,1125507.28
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,2012,10,41,4,4,1311965.09,551799.63,573498.64,1400089.32,1137241.9716666667
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,2012,10,41,4,4,1713889.11,1639585.61,1687592.16,1129809.1175,1017190.7516666666
8,2012-10-12,927511.99,0,55.03,3.601,226.9735448,5.124,2012,10,41,4,4,558464.8,934917.47,2041918.74,1127957.7475,1010813.4308333333
7,2012-10-12,503463.93,0,41.43,3.76,199.0539368,7.557,2012,10,41,4,4,927511.99,1311965.09,979825.92,925832.4574999999,998348.4716666667
6,2012-10-12,1459396.84,0,65.43,3.601,225.0054733,5.329,2012,10,41,4,4,503463.93,1713889.11,1758971.38,862209.3899999999,1007230.75
5,2012-10-12,325345.41,0,66.24,3.601,223.974787,5.422,2012,10,41,4,4,1459396.84,558464.8,733455.07,803929.5425,944836.2841666667
4,2012-10-12,2133026.07,0,57.11,3.603,131.1083333,3.879,2012,10,41,4,4,325345.41,927511.99,976436.02,1105308.0625,1045931.9283333332
3,2012-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,2012,10,41,4,4,2133026.07,503463.93,505830.56,1082143.1774999998,1039180.8616666667
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,10,41,4,4,410804.39,1459396.84,1518177.71,1192480.25,1151592.9866666666
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,2012,10,41,4,4,1900745.13,325345.41,343048.29,1464375.21,1132704.6233333333
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,41,4,4,1412925.25,2133026.07,2209835.43,1285193.9849999999,1172819.9316666666
20,2012-10-12,2162951.36,0,47.2,4.0,216.1150568,7.293,2012,10,41,4,4,1416301.17,410804.39,443557.65,1723230.7275,1243735.4541666668
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,4,4,2162951.36,1900745.13,1998321.04,1509204.3674999997,1187964.6691666667
45,2012-10-12,734464.36,0,54.47,4.0,192.3272654,8.667,2012,10,41,4,4,1044639.69,1412925.25,1670785.97,1339589.1449999998,1202631.2991666666
44,2012-10-12,337796.13,0,55.1,3.797,131.1083333,5.217,2012,10,41,4,4,734464.36,1416301.17,2246411.89,1069962.8849999998,1153488.3108333333
43,2012-10-12,619369.72,0,71.14,3.601,214.6772833,8.839,2012,10,41,4,4,337796.13,2162951.36,606755.3,684067.4749999999,1163147.1266666667
42,2012-10-12,612379.9,0,76.03,4.468,131.1083333,6.943,2012,10,41,4,4,619369.72,1044639.69,651768.91,576002.5274999999,1092562.3816666666
